,Latitude,Longitude
1047154,41.80068378,-87.665978435
1047247,41.745936118,-87.71573343700001
1047359,41.879890416,-87.630832031
1047364,41.884807837,-87.760243624
1047365,41.941851339,-87.64562302799999
1048052,41.813077843,-87.69068024799999
1048110,41.774044549,-87.611880073
1048554,41.955564926,-87.770749726
1049490,41.766195265,-87.64076851
1049493,41.788608589,-87.62068960399998
1049516,41.726563493,-87.584984206
1049547,41.847867226,-87.696641335
1050768,41.908115177,-87.760891183
1051093,41.890686995,-87.687519335
1051570,41.797383158,-87.58546277299999
1051602,41.892445314,-87.71378418200001
1051729,41.89144754,-87.61768188399998
1052276,41.879267723000005,-87.74354491
1052328,41.707519433,-87.601839023
1052524,41.820293753,-87.688447254
1052966,41.807112652,-87.641688788
1053096,41.762762269,-87.650416081
1053388,41.904135424,-87.74932590200001
1053433,41.719233635,-87.62618177
1053496,41.736219112,-87.58811465299999
1053974,41.910513449,-87.67579838
1054540,41.762963962,-87.59090985200001
1054803,42.015839267,-87.693353178
1055077,41.757541178000004,-87.55402096
1055569,41.891694878,-87.62615583200001
1055586,41.773109884,-87.58629471100002
1055589,41.770905627,-87.568273321
1056891,41.877850151,-87.736342529
1056989,41.966637612,-87.70760909
1057765,41.755109275,-87.647796144
1059002,41.900584230999996,-87.674739505
1059216,41.820292825,-87.62850118899998
1059353,41.799638708,-87.75516444899998
1059449,41.839410287,-87.64631363299999
1059857,41.90944114,-87.711893192
1059979,41.828907913,-87.692349187
1062084,41.971047103000004,-87.654870066
1062262,41.892085855,-87.6144317
1062263,41.925029681,-87.67758957
1062301,41.974172684,-87.78133900200001
1063148,41.981639158,-87.767147599
1063245,41.988719229000004,-87.66838420799999
1063818,41.708894356,-87.63177027100002
1064507,41.915999155,-87.67436059299999
1064560,41.857308478,-87.619340066
1064641,41.697089667,-87.69707612399998
1066928,41.961778977,-87.759888997
1067335,41.748723023000004,-87.61364781799999
1067706,41.871552304,-87.73060366799999
1068081,41.780344546,-87.785028313
1069716,41.881736378,-87.75138436799999
1070340,41.79388474,-87.61786245399998
1070753,41.80829571,-87.693343321
1072737,41.779428911,-87.66591654700001
1072806,41.720667546,-87.634481048
1074064,41.914326986999995,-87.716680855
1074374,41.763128478,-87.55969337299999
1074839,41.971017346,-87.669495035
1076428,41.928215105999996,-87.720188899
1077229,41.687086775,-87.713689895
1078470,41.797013273000005,-87.66952616299999
1079549,41.785930664,-87.723266186
1080410,41.965558547,-87.68233294299999
1080493,41.895692026,-87.627298109
1082702,41.85215805,-87.67692861
1083273,41.81410035,-87.59935831
1083316,41.941034149000004,-87.639335535
1083501,42.016968725,-87.68435172
1083504,41.881833031,-87.74396932799999
1083652,41.942121855,-87.81161256700001
1084104,41.735174693000005,-87.70292155700001
1084200,41.721056769,-87.67386894100002
1084458,41.868385458,-87.639229711
1084513,41.786260252,-87.702483681
1085345,41.765691661999995,-87.68326874200001
1085400,41.818449313,-87.688396057
1085947,41.986181171999995,-87.658097002
1086538,41.724500797,-87.62631450399998
1086575,41.742961201,-87.549653615
1086604,41.880984581,-87.705056052
1089835,41.776675204,-87.7178033
1089955,41.756874001999996,-87.557624442
1090409,41.722831976,-87.606910954
1090485,41.777851888,-87.59690111799999
1091232,41.784608173,-87.653414609
1091429,41.947784543000004,-87.66282530000002
1092102,41.88213835,-87.682600206
1092343,41.760122779,-87.69046117799999
1094194,42.021579191,-87.671895131
1095110,41.90148192,-87.725043718
1095358,41.929739724,-87.647686152
1095872,42.00536137,-87.67147078299999
1096116,41.987951293,-87.65532326200001
1096842,41.958051956999995,-87.717943355
1097055,41.813610224,-87.702061305
1097595,41.900231141,-87.692852232
1099052,41.968924107,-87.71582362299999
1101061,41.91007391,-87.65310610600002
1101379,41.74069469,-87.70063977299999
1101562,41.740589482,-87.657114588
1101627,41.771146185999996,-87.722570475
1102216,41.904689828,-87.773022314
1102499,41.798879058000004,-87.585504059
1106016,41.882181424,-87.680036566
1135255,41.843331287,-87.728174827
1169633,41.824653006999995,-87.63201221799999
1178213,41.768544352,-87.66438347100002
1178932,41.828748613,-87.61928326399998
1189557,41.911124519,-87.687243559
1196670,41.795139694,-87.659757644
1196714,41.825780124,-87.60932928700001
1196802,41.776226663,-87.699410789
1208591,41.782480142,-87.711826358
1210204,41.761322889,-87.576194255
1213699,41.758091299,-87.55461171799999
1214426,41.760552767,-87.65035887299999
1214920,41.729535256999995,-87.658025511
1214956,41.766884009,-87.718402758
1214985,41.743902286,-87.66327619100002
1215549,41.89432798,-87.71994014799999
1216241,41.793625794,-87.783066887
1216251,41.807067906,-87.60384374700001
1216259,41.928458610999996,-87.70784269100002
1216270,41.750754839,-87.636067776
1216272,41.873761627,-87.699545765
1216301,41.749241885,-87.662194572
1218461,41.88413455,-87.632430739
1224569,41.747187787,-87.69865948700001
1224573,41.925325437,-87.756191769
1224850,41.994758289,-87.70075623700001
1227178,41.893964478,-87.63604757600002
1228699,41.767438695,-87.584381057
1229924,41.890013524000004,-87.631664996
1230745,41.867266901,-87.71379605
1230794,41.920184432,-87.68018185700001
1231465,41.765039197,-87.57627519
1232206,41.805910561,-87.605257993
1235725,42.01718291,-87.664301078
1235744,41.77974142,-87.645389036
1239557,41.912023876,-87.75942342799999
1240974,41.822682191999995,-87.612438644
1241666,41.779529418,-87.703150936
1244060,41.858246371999996,-87.70467664899998
1245358,41.891132061,-87.76109058899998
1246191,41.860125358000005,-87.71158165899998
1246941,41.917394916,-87.707528204
1247767,41.912886513000004,-87.692174629
1251515,41.772588844,-87.608197446
1251590,41.794792636,-87.582529785
1251660,41.776651387,-87.789789159
1252330,41.880660786,-87.731186405
1254397,41.858213965,-87.704772409
1256953,41.773130059,-87.63486867299999
1259315,41.870975935,-87.70398651299999
1262874,41.745840943000005,-87.600964456
1262908,41.748526903,-87.663825429
1262909,41.788987036,-87.74147999
1262910,41.766988136,-87.57510127100002
1262911,41.89542474,-87.720278586
1262922,41.895420644,-87.720539406
1262923,41.783139592,-87.613266743
1262925,41.679772098,-87.629172776
1262928,41.777620866,-87.605867698
1262929,41.866229446,-87.72093573299999
1262930,41.879632285,-87.736557282
1262931,41.893693925,-87.70972461
1262933,42.018542803,-87.675963609
1262934,41.906301813,-87.77550626700001
1262935,41.880771366,-87.721990345
1262936,41.880660786,-87.731186405
1262937,41.88476485,-87.75277809100002
1262938,41.87616575,-87.726502905
1262943,41.976290414,-87.905227221
1262956,41.908414070999996,-87.638509704
1262957,41.870951412,-87.707030485
1262958,41.788539617,-87.652298678
1262959,41.809648286999995,-87.691803943
1262960,41.871729291,-87.716899535
1262961,41.878827778,-87.72912524899998
1262962,41.89827066,-87.71518611299999
1262963,41.799620789,-87.65550410700001
1262964,41.758125035,-87.605376887
1262965,41.767245884,-87.630302793
1262966,41.880716129,-87.72658103399998
1262967,41.769070498000005,-87.626668445
1262968,41.880575602,-87.70203790299999
1262969,41.88200468,-87.694965864
1262970,41.871779347,-87.71396176
1262971,41.890532455,-87.72350224600002
1262972,41.880715605,-87.726481891
1262973,41.755134088,-87.584927274
1262974,41.953347206,-87.753027408
1262975,41.926350455,-87.66818707799999
1262976,41.884610265,-87.731806673
1262977,41.780653569,-87.67030354100002
1262978,41.880951216,-87.737940425
1262979,41.878931004,-87.63958562100002
1262991,41.788987036,-87.74147999
1262992,41.746698961,-87.60383498
1262993,41.880741173000004,-87.72457214100002
1262994,41.889063033,-87.722234482
1262995,41.902287711,-87.752406329
1262996,41.854364398,-87.72787629
1262997,41.871368255,-87.725362359
1262998,41.866229446,-87.72093573299999
1262999,41.899622527,-87.720109874
1263000,41.719068796,-87.63829680200001
1263001,41.7942015,-87.75501162200001
1263002,41.877906388,-87.731344454
1263003,41.751260619,-87.67194739899998
1263017,41.874974798000004,-87.725475051
1263028,41.881435781,-87.69629718
1263030,41.87616575,-87.726502905
1263031,41.88068906,-87.728733158
1263035,41.77510701,-87.65195321200001
1263036,41.884679790999996,-87.711879812
1263037,41.974129858000005,-87.766357256
1263038,41.875768021999995,-87.72550058200001
1263040,41.788987036,-87.74147999
1263043,41.789943421,-87.657193851
1263045,41.680988178,-87.63597948399998
1263052,41.868180939,-87.709271389
1263105,41.893907173,-87.660950324
1263106,41.755797128000005,-87.634426259
1263119,41.750943908,-87.582879733
1263120,41.755908546,-87.65763916
1263122,41.879902195999996,-87.745257612
1263124,41.891829098,-87.71299682
1263125,41.895513492,-87.710761053
1263133,41.788987036,-87.74147999
1263146,41.731390853,-87.648363464
1263148,41.885358914,-87.73696671299999
1263150,41.924436467,-87.7940449
1263152,41.80191408,-87.59823574
1263155,41.870090067,-87.70158301299999
1263156,41.679772098,-87.629172776
1263157,41.953900467,-87.90747260100002
1263158,41.868180939,-87.709271389
1263159,41.868180939,-87.709271389
1263160,41.924966354,-87.682859686
1263161,41.953900467,-87.90747260100002
1263188,41.777987788000004,-87.706784629
1263189,41.680792266,-87.644448875
1263191,41.781443396,-87.61323072399998
1263192,41.771279158,-87.671272567
1263194,41.805776523,-87.744670569
1263230,41.953138390999996,-87.770057866
1263248,41.830701415,-87.621756659
1263259,41.938191685,-87.727157509
1263260,41.785744288000004,-87.696013341
1263261,41.877906388,-87.731344454
1263293,41.883680016,-87.739196724
1263402,41.785891645999996,-87.654662395
1263404,41.879608141,-87.709802828
1263410,41.87459188,-87.708834505
1263411,41.876229753000004,-87.721497536
1263412,41.729154867,-87.55453632700001
1263414,41.879691255,-87.731555371
1263415,41.879774973,-87.72452990200001
1263416,41.876196845,-87.724082848
1263423,41.868180939,-87.709271389
1263429,41.749481385,-87.548005856
1263433,41.976290414,-87.905227221
1263434,41.871835518000005,-87.72654019299999
1263439,41.901451199,-87.71773410700001
1263441,41.745498878,-87.560066292
1263442,41.871729915,-87.71855175600002
1263443,41.768382919000004,-87.64449500200001
1263453,41.879776919,-87.724379329
1263454,41.953900467,-87.90747260100002
1263455,41.751523979,-87.582616444
1263456,41.794058093000004,-87.662981413
1263457,41.867268685,-87.702029327
1263461,41.771800653,-87.650653815
1263462,41.758089808,-87.63371967100002
1263464,41.87619881,-87.723935954
1263465,41.754902895,-87.60705885600002
1263466,41.794062319,-87.662765006
1263510,41.871732216999995,-87.71642219700001
1263512,41.874850606,-87.735272577
1263516,41.88068906,-87.728733158
1263518,41.884685815,-87.711978907
1263521,41.759081459,-87.56022212200001
1263562,41.953900467,-87.90747260100002
1263565,41.868180939,-87.709271389
1263567,41.788987036,-87.74147999
1263568,41.878931004,-87.63958562100002
1263573,41.976290414,-87.905227221
1263576,41.976290414,-87.905227221
1263577,41.819473379,-87.607958565
1263579,41.882026078,-87.692894529
1263581,41.764009949,-87.57625429999999
1263582,41.976290414,-87.905227221
1263583,41.903142333000005,-87.756994027
1263585,41.8758339,-87.725503629
1263596,41.791518298,-87.65480840000002
1263597,41.871646346,-87.723982869
1263598,41.750889025999996,-87.582880372
1263599,41.812492269,-87.729954498
1263600,41.87172964,-87.718500356
1263601,41.931049582,-87.782383484
1263605,41.898515845,-87.696773928
1263606,41.953900467,-87.90747260100002
1263607,41.953900467,-87.90747260100002
1263893,41.868180939,-87.709271389
1263894,41.868180939,-87.709271389
1263895,41.772379576,-87.65109492100002
1263896,41.87767921,-87.746302469
1263926,41.871729915,-87.71855175600002
1263927,41.871729561,-87.71848567
1263928,41.79329893,-87.66456619
1263929,41.880660786,-87.731186405
1263930,41.895772414,-87.71144538799999
1263933,41.755797128000005,-87.634426259
1263934,41.777852398,-87.650289004
1263935,41.879266795,-87.72807090799999
1263946,41.767941308000005,-87.63228200100002
1263948,41.880091274,-87.73300576700001
1263951,41.764191236,-87.65166551600002
1263952,41.88465094,-87.75522124
1263953,41.867266901,-87.71379605
1263954,41.873815786,-87.73522714799999
1263959,41.8961583,-87.716337772
1263960,41.972003191,-87.661122471
1263962,41.87183601,-87.70922115
1263964,41.866346741,-87.77293136899998
1263966,41.880660786,-87.731186405
1263967,41.754115911,-87.55033154
1264090,41.87459188,-87.708834505
1264110,41.788987036,-87.74147999
1264116,41.788987036,-87.74147999
1264207,41.885721129000004,-87.74708820200001
1264216,41.94013059,-87.703972237
1264284,42.012806122,-87.66480323399998
1264285,41.771728255999996,-87.65186433
1264286,42.013961705999996,-87.66296964
1264293,41.78456847,-87.644904775
1264295,41.892489059,-87.71988796
1264323,41.976290414,-87.905227221
1264374,41.910526331999996,-87.747089064
1264463,41.976290414,-87.905227221
1264568,41.85102174,-87.618954852
1264585,41.976290414,-87.905227221
1264917,41.870862149000004,-87.714356129
1264918,41.88065283,-87.731763004
1264920,41.768104798,-87.64571132200001
1264921,41.877993111,-87.72437056
1264922,41.879778611999996,-87.724181021
1264923,41.801328785,-87.664108607
1264925,41.802520714,-87.656302434
1265114,41.845762946,-87.71482566799999
1265242,41.952810003,-87.648549178
1265244,41.772801226999995,-87.72261343
1265273,41.749269909,-87.61596507899998
1265288,41.980826277,-87.883611316
1265295,41.793569785,-87.672484412
1265349,41.87683815,-87.634320718
1265395,41.894692183000004,-87.61563657399998
1265419,41.876838352,-87.634353763
1265628,41.803971222,-87.613231599
1265644,41.866938331,-87.660285789
1265710,41.694354005,-87.66335132399998
1265719,41.776773017,-87.675054567
1265759,41.868289635,-87.70005140200001
1265803,41.80902576,-87.72362665899998
1265808,41.751729764000004,-87.64163132700001
1265815,41.776314836,-87.757874309
1265829,41.705902269,-87.537707456
1265878,41.780314727,-87.700734426
1265880,41.890393787,-87.677907209
1265907,41.762893018,-87.682395302
1266053,41.902931875,-87.76932387
1266056,41.952124569,-87.706298949
1266070,41.918161374,-87.719884653
1266092,41.773989324,-87.66584829799999
1266222,41.852476468,-87.715021601
1266303,41.87196373,-87.696989716
1266415,41.936675351,-87.723242931
1266475,41.860336898,-87.63026051
1266562,41.875413022,-87.714014801
1266606,41.929326832,-87.697540771
1266620,41.733836575,-87.620921685
1266773,41.760035861,-87.69901671299999
1267075,41.884546689000004,-87.616947314
1267135,41.736219112,-87.58811465299999
1267208,41.941438008,-87.67482282
1267230,41.880108035,-87.647309981
1267255,41.899189017,-87.625650736
1267280,41.705480208000004,-87.614419585
1267335,41.89251884,-87.71012903
1267341,41.689821778,-87.626478351
1267346,41.902328043000004,-87.631401618
1267368,41.879389649000004,-87.754020165
1267392,41.761450225,-87.62321136799999
1267510,41.762499804,-87.649198294
1267536,41.999999972,-87.68994331
1267575,41.997108471,-87.664176613
1267714,41.770043306,-87.615374428
1267743,41.898427551,-87.62144238299999
1267799,41.853555509,-87.71156453799999
1267841,41.84738725,-87.711213205
1267915,41.94829609,-87.644473018
1267992,41.915321492,-87.683538142
1267994,41.705436218,-87.681590898
1267997,41.899790103,-87.734705659
1268019,41.99373453,-87.67533977
1268144,41.823150651,-87.67205558100002
1268248,41.738803666,-87.70560844200001
1268302,41.934339101,-87.706263702
1268380,41.940701077,-87.685658622
1268484,41.79290166,-87.75139652899998
1268743,41.862850731,-87.715710949
1268744,41.935392949000004,-87.730877654
1268746,41.736373925,-87.74002142399998
1268747,41.976290414,-87.905227221
1268748,41.787111888000005,-87.70214898799999
1268755,41.945453334,-87.647723655
1268759,41.899324015,-87.69257846100002
1268774,41.766655655,-87.638388243
